Gene.ID	Gene.Name	1.AD_A	2.AD_A	3.AD_A	4.AD_A	1.AD_B	2.AD_B	3.AD_B	4.AD_B	1.AD_C	2.AD_C	3.AD_C	4.AD_C
ENSG00000151327	FAM177A1	194040	9488.3	234710	276560	98111	4137.6	111950	140640	19783	675.48	24982	33991
ENSG00000151366	NDUFC2	190300	10095	197410	268430	185350	10106	184140	262570	116420	6050.9	118360	167060
ENSG00000151376	ME3	69054	3548.4	81404	78010	131080	6102.2	152500	134660	97401	4846.5	111650	96256
ENSG00000151461	UPF2	1614.7	79.721	2149.1	3889.1	31927	1720.9	41007	57345	14176	959.24	18663	27767
ENSG00000151498	ACAD8	58848	2712.9	83815	93607	89480	4849.6	116130	133200	30376	2749.5	57189	63439
ENSG00000151502	VPS26B	0	434.9	14716	18639	98137	5272.8	111230	122530	71748	3325.3	83072	94312
ENSG00000151552	QDPR	109560	6175.3	109630	183290	121100	5462.5	125780	219620	59380	2990.2	58998	100130
ENSG00000151640	DPYSL4	142820	7565	150010	213670	80477	4056.3	84339	126700	117510	7453.9	128850	150130
ENSG00000151689	INPP1	13592	800.07	14238	28698	11119	280.11	10755	21078	5363	101.75	5551.2	9566.5
ENSG00000151779	NBAS	92270	3998.6	108500	111520	11852	439.74	15484	15212	19259	1050.8	20051	21229
ENSG00000151806	GUF1	29052	1507.7	30142	30165	12076	625.22	14350	13598	0	0	0	0
ENSG00000151835	SACS	28019	1007.4	25958	50964	12035	438.59	11144	23856	6075.6	307.71	6502.4	12322
ENSG00000151914	DST	1249600	75010	1231900	2028700	663230	39850	743950	1205000	333120	15857	385200	691920
ENSG00000151929	BAG3	85200	4276.4	93104	141660	38983	1319.7	44045	55513	21508	586.4	25288	33147
ENSG00000152137	HSPB8	23198	861.41	27224	40013	5632.8	165.32	6037.3	11121	7786.1	196.1	9775	14942
ENSG00000152234	ATP5F1A	1532300	72535	1574200	1753700	1013500	47295	1022800	1256000	583640	26181	576210	685430
ENSG00000152256	PDK1	90170	7085	180290	184360	34946	1326.8	37998	41278	27387	1713.6	29117	31777
ENSG00000152402	GUCY1A2	432540	22083	537900	623930	215390	10780	259580	297010	125540	5327.7	136470	151750
ENSG00000152409	JMY	46817	2267.6	40121	78341	17697	1256.4	21398	34406	0	0	0	0
ENSG00000152413	HOMER1	54756	2205	28545	69573	22112	668.83	10958	28665	11131	563.45	8347.7	16403
ENSG00000152503	TRIM36	91515	4737.5	92714	122980	39751	1743.2	42441	56737	24132	945.13	23987	32649
ENSG00000152556	PFKM	85461	5806.8	258190	394310	22964	1510.8	130060	195970	65753	4441.6	143620	230240
ENSG00000152583	SPARCL1	22915	1363	31592	32622	3034.2	209.44	3861.8	4414.2	2312.1	0	3912.5	3837.8
ENSG00000152620	NADK2	232490	12488	276620	342990	124000	7484.8	159450	210410	149790	8244.9	177080	224800
ENSG00000152642	GPD1L	367530	21946	382180	506800	141670	7835.7	154660	187430	40364	1424.4	45184	50084
ENSG00000152684	PELO	113230	5692.3	112410	192710	91759	4328.3	88064	152620	60296	2957	55982	103590
ENSG00000152700	SAR1B	74402	4116.2	75839	123300	45888	2180.4	46856	76982	11808	527.37	10901	17869
ENSG00000152767	FARP1	192000	10610	239450	330460	101470	5063.1	124190	146430	35477	1650.1	47188	55078
ENSG00000152818	UTRN	104040	7245.7	147380	150100	76972	4637	96270	121770	54368	3477.8	69509	81218
ENSG00000152904	GGPS1	72223	3549.4	87598	125890	0	0	0	0	32994	1749.6	50639	57816
ENSG00000153187	HNRNPU	237660	12043	207350	471960	52665	4477.5	88401	235450	37841	3017.2	61367	130490
ENSG00000153201	RANBP2	193870	9597.9	180880	314890	146860	6747	129590	224920	78756	4475.3	74137	135010
ENSG00000153291	SLC25A27	165940	8031.3	196680	203050	126420	6268.8	148930	159990	123590	6127	153800	158330
ENSG00000153310	CYRIB	124730	5983.3	128140	178460	123530	5515.7	128560	173290	71259	3062.8	72640	98732
ENSG00000153317	ASAP1	104960	5528.2	97610	132930	51722	3056	45752	65555	33568	2170.9	31923	43332
ENSG00000153902	LGI4	60574	2354.1	76192	105090	51756	2869.4	63776	88163	41773	2255.8	51754	64224
ENSG00000153904	DDAH1	676660	33713	620710	1152100	369610	19934	320320	657910	213240	11762	195850	385230
ENSG00000153933	DGKE	13588	899.5	18008	15159	0	0	0	0	4039.6	183.94	5366	4660.2
ENSG00000153956	CACNA2D1	232830	14857	345510	379150	176390	8929.6	234800	237740	111700	6127	158540	169760
ENSG00000154027	AK5	143640	7071.3	161920	167800	104110	5771.1	125630	127200	61077	2988.9	72890	75801
ENSG00000154174	TOMM70	560960	28281	630130	691120	482740	23948	527360	552870	237090	11554	257940	273970
ENSG00000154222	CC2D1B	88827	4149	88955	127640	29626	1525.3	28870	42053	21125	987.96	22130	30297
ENSG00000154229	PRKCA	539500	31095	697280	880200	306190	16388	393490	504290	234210	12423	294680	373180
ENSG00000154310	TNIK	62529	3238.6	69265	74573	41806	2286.4	52943	51506	37742	2180.8	45044	44790
ENSG00000154380	ENAH	10154	546.94	7594.9	18208	11367	461.99	7357.4	20748	0	0	0	0
ENSG00000154556	SORBS2	333140	22242	325460	677550	173190	9314.5	163810	365270	122300	7672.1	109530	252130
ENSG00000154582	ELOC	369720	18907	372090	576530	90966	4273.4	89370	143950	18181	785.33	19989	27967
ENSG00000154654	NCAM2	424070	22934	509450	719830	300410	16732	367950	502910	187580	8567	226840	303490
ENSG00000154710	RABGEF1	63091	2720.1	59701	96516	69849	3170.1	66432	96981	60625	2995.6	60674	95817
ENSG00000154719	MRPL39	40151	2058	44983	53885	23851	1570.4	25310	31091	14516	581.19	19871	24620
ENSG00000154723	ATP5PF	201650	8147.4	142930	276400	163600	6957.6	111260	227140	86588	3739.9	60942	121550
ENSG00000154945	ANKRD40	35293	1377.4	35640	51859	12164	296.09	11841	17400	0	0	0	0
ENSG00000155034	FBXL18	124550	5468.7	135610	161670	87285	4824.7	98744	111960	60029	2350	61864	72059
ENSG00000155052	CNTNAP5	9848.7	1564.4	41316	55219	6650.9	288.86	7849.3	8612.1	4314.7	185.47	5037.5	4853.2
ENSG00000155097	ATP6V1C1	629940	30754	642670	998670	452830	22675	463190	723140	241100	11854	264620	395550
ENSG00000155229	MMS19	34381	1349.7	41502	44629	14638	415.68	16590	15711	7437.3	152.83	9941.2	9388.4
ENSG00000155506	LARP1	56074	2802.6	65502	83927	154270	8979.6	179760	234990	40761	2074.1	47415	56701
ENSG00000155660	PDIA4	108030	5724.7	150570	185110	181620	9855.7	208460	265010	170020	9398.9	187490	226250
ENSG00000155849	ELMO1	339010	25305	428600	595030	185910	16708	238730	329370	29690	2186.7	38185	53882
ENSG00000155906	RMND1	65807	2943.5	74788	102170	32603	1600.8	36136	51876	7676.2	443.19	9154.1	12179
ENSG00000155959	VBP1	54177	2673.9	41832	73093	38482	1745.6	28399	49724	26229	666.71	17990	33379
ENSG00000155961	RAB39B	102180	5169.1	124860	169310	72261	3268.3	85905	114330	83366	4189.5	99916	145540
ENSG00000155980	KIF5A	45192	1996.8	46172	76279	22560	1157.5	20252	36435	13318	619.28	11561	21846
ENSG00000156011	PSD3	72581	2889.7	41791	153280	55422	2227.7	43910	83905	30028	1450.3	26968	50260
ENSG00000156026	MCU	13121	617.27	13144	12325	167990	8849.9	212220	183650	105630	5252.6	134410	108400
ENSG00000156052	GNAQ	102170	4614.9	95821	232300	44169	1973.8	43822	107910	27830	1141	25710	60404
ENSG00000156110	ADK	13634	350.02	16345	18722	8440.4	537.66	9542.8	11290	2877.9	0	2699.2	4058.3
ENSG00000156113	KCNMA1	83381	4177.6	83653	84254	30713	1055.2	32377	29981	22364	802.13	20722	20163
ENSG00000156261	CCT8	973530	51073	1136500	1510200	408820	21481	526700	716700	336210	17492	413730	549210
ENSG00000156299	TIAM1	5380.4	171.46	6642.3	6373.4	6016.9	187.86	6388.4	7244.7	3448.2	154.32	4404.3	5469.1
ENSG00000156453	PCDH1	435410	21169	426790	484610	251120	10577	251940	278010	153340	6757.3	150490	172330
ENSG00000156467	UQCRB	61942	3429.5	66996	73584	29325	1141.6	38032	36038	11804	250.33	18562	13592
ENSG00000156508	EEF1A1	367040	17755	376960	610670	186190	7952.2	201470	322930	120200	4632.8	130620	214540
ENSG00000156642	NPTN	667670	39766	817840	1001000	396890	22171	447200	586330	342040	19411	367660	478780
ENSG00000156709	AIFM1	218490	11764	268050	295920	169440	8428.5	210290	246780	148390	7997	184910	222920
ENSG00000156873	PHKG2	55997	2393.3	62657	76140	35325	1937.7	41015	49917	26095	1302.3	26932	33344
ENSG00000156973	PDE6D	114160	5742.7	118170	146480	0	0	0	0	24998	917.48	24654	29269
ENSG00000156976	EIF4A2	153750	7662.6	162170	459250	75016	3897.9	70853	235570	29734	1531.7	26360	94534
ENSG00000157036	EXOG	19583	691.79	22606	21927	5410.2	160.18	5868.2	5482.7	3722.5	79.836	4334.1	3633.3
ENSG00000157087	ATP2B2	503540	24575	547280	604400	184650	8952.2	186290	237410	173200	7919.3	169500	202190
ENSG00000157103	SLC6A1	88192	4318.1	95071	148630	0	0	0	0	5909.8	239.68	6269.1	8442.9
ENSG00000157106	SMG1	14952	843.54	16677	18588	8308.9	300.59	10188	11545	4484.1	198.31	5176.3	4971.4
ENSG00000157184	CPT2	169210	9046.2	209440	321610	54497	2795.3	62745	105520	65368	3628	80866	119920
ENSG00000157353	FCSK	64597	2895.8	66907	92404	24154	1294.7	25070	34429	16041	789.98	17877	23545
ENSG00000157470	FAM81A	124780	7181.9	152870	168100	54236	2730.7	62198	70688	0	0	0	0
ENSG00000157500	APPL1	392710	19878	459370	610430	229910	12164	255830	355070	207530	10775	229980	314080
ENSG00000157514	TSC22D3	72969	4179.6	85372	102610	29058	1557.8	33041	43332	24484	1890.9	29144	37900
ENSG00000157538	VPS26C	67130	3670.3	74182	76445	15002	0	16059	16610	8333.8	1262	10101	9470.9
ENSG00000157540	DYRK1A	64625	3660.8	74483	92634	0	0	0	0	15095	705.2	19301	22930
ENSG00000157601	MX1	159640	9497.8	188710	272070	28139	1620	33856	48505	16089	650.09	20745	24955
ENSG00000157766	ACAN	300890	16769	359110	473670	92837	4578.8	103230	141050	63295	2762.4	71022	104980
ENSG00000157823	AP3S2	117300	5258.9	164020	147310	72988	3201.7	102710	96409	44183	1919.4	63868	56959
ENSG00000157827	FMNL2	295570	16561	315750	699970	101070	5076.5	98920	247440	74288	3595.1	74543	172980
ENSG00000157851	DPYSL5	38793	1873.2	55638	54611	8208.9	234.17	9216.6	12248	6479.3	121.29	6383	9654.8
ENSG00000157985	AGAP1	0	0	99247	114140	44970	2021.4	84564	113000	29045	1245.9	53922	75616
ENSG00000158092	NCK1	34929	2304.1	40280	53789	21795	1118.9	24490	33807	11158	677.21	13139	17739
ENSG00000158480	SPATA2	37856	1708.9	43265	46372	15639	985.71	19733	20411	10544	411.47	12697	13140
ENSG00000158623	COPG2	42249	2085.2	50222	67887	32039	2444.4	37884	48700	0	0	0	0
ENSG00000158710	TAGLN2	463750	23963	442960	563280	109120	5195.6	110360	157090	43967	2274.7	48844	71086
ENSG00000158716	DUSP23	37375	1449.7	44714	45262	18798	815.32	22579	22343	0	0	0	13979
ENSG00000158793	NIT1	229310	13328	232820	322090	185240	11284	197220	258800	111930	7361	117650	151880
ENSG00000158856	DMTN	144820	7222.6	170630	244270	157170	8317.7	250440	255150	52709	2917.3	65919	86851
ENSG00000158864	NDUFS2	753670	36590	975460	1061000	403040	20578	502760	565880	247440	11299	287200	319320
ENSG00000158941	CCAR2	153280	6940.2	146140	225950	80257	3404.2	76709	117970	58298	2833.6	58347	93377
ENSG00000159023	EPB41	163470	9008.1	172460	222410	13252	807.15	13594	12557	8791.4	282.63	9518.7	8359.2
ENSG00000159082	SYNJ1	890350	44649	980340	1108600	548660	28440	584220	693220	357810	18986	402860	479400
ENSG00000159164	SV2A	293740	15249	346670	387320	84937	4513.8	98771	113420	55489	2611.1	62956	72622
ENSG00000159176	CSRP1	128250	5739.6	107350	124970	48386	2159.3	44502	52701	66101	2641.9	47385	56784
ENSG00000159210	SNF8	18687	783.58	21307	22276	10197	505	12023	14816	8970.1	432.59	10118	11322
ENSG00000159348	CYB5R1	159270	8600.6	277630	207950	18036	1122.4	40808	26039	18487	1002.3	36991	22751
ENSG00000159352	PSMD4	225760	11582	273390	326170	144490	7962	178470	210790	132230	7060.5	162100	197710
ENSG00000159377	PSMB4	209270	9430.1	209970	278630	117670	4794	133740	186020	34537	1326.4	36668	53798
ENSG00000159423	ALDH4A1	415670	23492	555720	586720	279660	14023	382420	410080	178100	9420.9	250770	266700
ENSG00000159593	NAE1	145190	6855.7	135850	201210	56731	3087	54963	80286	52669	3194.6	47861	76321
ENSG00000159685	CHCHD6	75880	3651.3	99706	82999	63825	3520.4	89788	75793	56945	2476.7	77875	69210
ENSG00000159692	CTBP1	202030	9575.1	226570	265750	77035	4403.1	93336	98782	21927	1252.2	27619	22481
ENSG00000159713	TPPP3	220640	10037	261160	494700	85065	3502.4	90009	160240	105090	5290.6	120890	234810
ENSG00000159720	ATP6V0D1	813360	46917	1014000	1187100	649740	40193	815590	995600	471120	25838	599930	728420
ENSG00000159784	FAM131B	47929	2312.7	58360	67917	28073	1695.1	37765	43153	18996	854.62	23494	28510
ENSG00000159788	RGS12	54434	2710.2	62031	75653	22475	956.25	25462	30805	14845	754.12	17138	23039
ENSG00000160007	ARHGAP35	0	223.08	10723	12521	46051	2341.7	52857	64776	16747	893.01	19214	25246
ENSG00000160209	PDXK	164030	8126.3	196930	244250	119500	5374.8	124830	152980	72792	3465.8	78290	94901
ENSG00000160211	G6PD	384190	19428	401780	614460	204050	10620	222580	328750	157830	8700.7	165190	255350
ENSG00000160213	CSTB	107580	5922	141030	194060	31220	1253.9	39281	53848	47762	2075.5	63484	95851
ENSG00000160216	AGPAT3	25683	1386.1	22209	31937	9895.9	340.75	9494.5	12386	0	0	0	0
ENSG00000160221	GATD3A	64634	2979.8	60656	88640	64253	3055.6	69663	94455	1911.5	0	1365.8	2249.6
ENSG00000160299	PCNT	12305	487.18	12214	14590	7270.4	289.75	7938.7	9174.7	0	0	0	0
ENSG00000160360	GPSM1	12441	512.22	14207	17664	72746	2971.3	81440	85891	41978	2316.9	47306	48957
ENSG00000160460	SPTBN4	290530	14684	361860	370960	135030	6461	164430	173450	95310	5057.1	111100	123840
ENSG00000160551	TAOK1	13237	449.95	15915	17436	84218	4131.3	87194	88998	62042	2209.1	66064	63400
ENSG00000160710	ADAR	127580	7105	131820	166200	67777	3264.5	73296	89191	65124	3040.4	75031	84903
ENSG00000160752	FDPS	153900	11203	176140	189870	13026	783	13697	16679	28699	2042	29626	40265
ENSG00000160789	LMNA	93108	4403	97838	148130	51338	1975.8	52906	93361	37095	1188.9	42695	68367
ENSG00000160972	PPP1R16A	72537	3902.3	88961	76260	26282	1269.1	28120	28322	22684	1096.4	25216	23033
ENSG00000161057	PSMC2	254410	13336	282210	423870	208460	10420	219680	359410	141160	7472.2	143370	232310
ENSG00000161203	AP2M1	13807	526.21	14811	13314	3137.6	147.16	4342	4401.2	0	0	0	0
ENSG00000161513	FDXR	205130	10424	244790	324100	68841	3700.7	81187	108150	117720	5712.7	137370	184350
ENSG00000161533	ACOX1	14474	880.2	19764	20297	5968.7	267.46	9167.1	8804.4	4280.6	240.69	5504	5670.4
ENSG00000161681	SHANK1	0	0	0	0	3873.8	158.57	5269.4	5441.2	2730.4	149.7	3722.8	4143.3
ENSG00000161682	FAM171A2	22423	1626.8	28370	21678	67755	2746.7	84987	72831	8381.5	385.98	11451	8626.4
ENSG00000161714	PLCD3	71061	3387.8	76651	123440	45145	1934.2	50560	72867	28898	1389.8	31452	51731
ENSG00000162065	TBC1D24	54105	2178.4	62002	65219	61039	4004.7	65902	92235	18331	921.7	22426	24097
ENSG00000162069	BICDL2	41163	2101.8	51530	85011	14128	438.54	19419	28208	12495	475.97	17586	27630
ENSG00000162105	SHANK2	46885	4137.9	105860	132050	41047	3610.9	75700	73897	30405	2308.1	53344	48412
ENSG00000162129	CLPB	327920	15107	337290	469170	191700	8167.7	188700	260180	92663	4717.2	90535	122030
ENSG00000162174	ASRGL1	0	0	0	0	10738	620.86	12758	14244	5989.9	242.99	7185.1	8224.3
ENSG00000162231	NXF1	32678	1797.1	45822	46616	0	0	0	0	6014.6	174.62	8497	8997.1
ENSG00000162368	CMPK1	109940	5490.8	123550	145020	40036	1600.6	43055	50755	27891	1168.2	28168	33632
ENSG00000162377	COA7	32289	2194.1	38188	37788	18745	1066.6	22730	21639	14714	713.81	15632	16304
ENSG00000162378	ZYG11B	0	0	0	0	11201	398.98	12184	14954	7713.6	236.41	8684.4	9717.1
ENSG00000162384	CZIB	65349	2955.2	67097	110310	53526	2264	53997	97341	52861	2648.6	52190	93643
ENSG00000162407	PLPP3	49964	2148.1	60199	68593	29907	1639.1	37261	42196	12123	587.91	15561	17414
ENSG00000162517	PEF1	94351	4591.8	115730	127720	32642	1424.8	40175	44314	23981	1406.2	30082	33388
ENSG00000162613	FUBP1	238590	11547	250600	325580	76628	3700.4	67438	96016	159360	7529.8	168730	211070
ENSG00000162616	DNAJB4	260740	13657	274570	330820	148790	7678	145110	183860	50225	2804.9	50874	62277
ENSG00000162688	AGL	493490	26363	512830	671630	348400	17673	358970	462160	199400	9411.1	215630	258930
ENSG00000162729	IGSF8	379680	25244	736790	694520	396490	26678	687700	703190	174150	10633	305260	306350
ENSG00000162734	PEA15	282320	13186	309080	467220	144890	6154.8	148220	273910	58817	2763.3	58187	114230
ENSG00000162736	NCSTN	99099	5968.4	119120	194610	23713	935.07	23506	40071	14509	717.1	14884	22358
ENSG00000162813	BPNT1	85822	4566.7	100250	169770	52488	3078.6	60081	85047	24086	1145.6	30380	42957
ENSG00000162819	BROX	319770	20661	348420	569720	106010	6858.6	120050	186140	57212	3499	65690	101620
ENSG00000162869	PPP1R21	167780	7540.7	169010	225200	28840	1744.9	31906	35208	19614	1040.6	23800	27002
ENSG00000162909	CAPN2	134620	6575.6	137390	255000	89261	4512.7	102160	195360	65324	3729.5	70928	139330
ENSG00000163013	FBXO41	53678	2857.8	49441	50465	66913	3265.5	63974	63688	25647	1439.4	23231	26587
ENSG00000163032	VSNL1	692910	37029	736230	1210600	427470	22298	459460	758340	348520	16886	374070	624410
ENSG00000163050	COQ8A	38048	2239.5	57998	55139	18310	681.58	27402	25629	14829	546.46	22166	19171
ENSG00000163281	GNPDA2	214860	9722.2	223270	321450	110100	5811.9	114670	168920	93856	4354.1	103060	143480
ENSG00000163344	PMVK	128340	6926.2	173670	201640	90896	4987.9	114050	140110	25128	1416.8	32975	38776
ENSG00000163346	PBXIP1	382660	18338	395630	721860	58715	3415.3	71523	100250	72962	3416.5	91304	122310
ENSG00000163359	COL6A3	127320	5664.5	178480	208900	72269	3953.8	108610	139660	42693	2365.6	60476	76912
ENSG00000163382	NAXE	200070	10056	223790	315070	115870	6406.8	127020	181480	93153	4436.7	101600	147060
ENSG00000163399	ATP1A1	411300	23723	516560	1021500	402250	21222	461360	801700	313220	15380	373190	603510
ENSG00000163462	TRIM46	80956	4127.8	91993	98830	25463	1453.4	36595	29554	27814	1726.3	31705	33095
ENSG00000163466	ARPC2	179340	9782.3	198270	282260	228860	11277	255760	390770	198660	10957	231750	344910
ENSG00000163468	CCT3	310160	21577	458930	536920	223100	13234	284230	363970	191170	11791	253650	284240
ENSG00000163517	HDAC11	313800	15770	354580	485850	89555	4554.9	108290	142910	94802	4392.5	118290	152910
ENSG00000163527	STT3B	127310	5473.6	138680	163780	32415	1271.6	32364	39408	14088	611.93	12238	17328
ENSG00000163531	NFASC	1347400	67517	1340600	1877900	758390	36254	764040	1065000	666560	39000	671020	1007900
ENSG00000163539	CLASP2	200380	11568	228650	336580	26772	1376.5	32254	50712	21867	1328.8	25317	42166
ENSG00000163564	PYHIN1	18726	816.16	18548	24449	14581	1016.5	12189	16148	0	0	0	0
ENSG00000163618	CADPS	818400	33774	793180	1118100	221530	11545	251810	322230	113210	5486.1	132180	189420
ENSG00000163625	WDFY3	60546	2503.6	68699	59395	23404	1107.6	28092	21512	11142	478.17	14877	11800
ENSG00000163636	PSMD6	299610	15634	313550	419020	129940	6830.6	147310	186770	115610	6190.7	124770	162630
ENSG00000163637	PRICKLE2	0	0	0	0	8936.5	543.86	10869	13363	6727.9	310.02	8829.6	8975.6
ENSG00000163655	GMPS	385590	18746	359880	481000	191640	9169.7	186650	237890	144980	7227.3	140530	178770
ENSG00000163682	RPL9	212900	11124	214520	331590	75548	3303.2	71451	109900	37888	1841.7	36002	59626
ENSG00000163704	PRRT3	93509	5157.4	97941	126600	48826	2555.6	48397	68540	76657	3901.5	82995	102330
ENSG00000163754	GYG1	30455	3402.5	77227	98594	13886	1695.5	39580	55764	0	402.63	13076	19031
ENSG00000163818	LZTFL1	64625	2539	54427	84607	27604	1708	34968	35782	29483	1579.8	25367	41554
ENSG00000163902	RPN1	282280	12483	327270	406890	224830	10633	257870	333860	139580	6625.5	161390	209400
ENSG00000163931	TKT	121630	5492	142220	213390	73258	3831	91232	132340	87103	5214.7	103260	156950
ENSG00000163995	ABLIM2	191940	9042.2	189240	252390	87081	4139.7	84269	110920	31539	1362.4	30051	42304
ENSG00000164022	AIMP1	132520	6571.5	168690	184410	76760	3568.2	91725	110460	42870	1827.2	55120	62208
ENSG00000164050	PLXNB1	0	1384.9	40772	100270	38339	1991	46919	78964	22611	956.08	28199	48184
ENSG00000164051	CCDC51	11545	522.94	11870	13529	14348	442.95	17950	16796	0	0	0	0
ENSG00000164061	BSN	1449700	73250	1323700	1514900	588650	29791	567350	704170	554660	28999	543200	622870
ENSG00000164062	APEH	243140	11938	259910	314470	54789	3513.6	66026	84761	20088	671.46	23035	31255
ENSG00000164068	RNF123	0	0	0	0	31211	1504.1	39980	41141	19500	638.84	25176	25575
ENSG00000164070	HSPA4L	534480	27998	515000	767070	295150	13288	253460	417770	152260	7363.8	140880	210290
ENSG00000164089	ETNPPL	37428	2352.1	54507	63286	0	0	0	0	10775	475.69	16833	17761
ENSG00000164091	WDR82	0	0	0	0	17999	552.07	35915	46590	7844.4	122.6	11102	9939
ENSG00000164111	ANXA5	333250	17387	313280	646740	184750	9994.6	175630	374460	64526	2577.7	74527	120420
ENSG00000164144	ARFIP1	63482	3580.3	77953	100470	24052	1218	32805	41230	13247	637.77	17547	19582
ENSG00000164182	NDUFAF2	149380	9182.2	141630	202780	59446	2550.1	59984	79370	38757	1739.9	39845	52119
ENSG00000164237	CMBL	1686.9	160.85	1672.8	1991	6101.2	294.19	7197.8	10209	10168	527.64	11950	21121
ENSG00000164258	NDUFS4	82190	4021.3	102970	84430	82889	4274.1	118480	100090	20592	732.05	26599	21872
ENSG00000164303	ENPP6	597820	29539	610960	1304900	137730	6134.7	138490	312480	63778	3354.1	71213	132520
